external_learning_efficiency,platform_capture_share,equivalent_pareto_tail_index,neutrality_penalty,regime,ownership_size,incremental_private_value,capture_upgrade,productive_learning_upgrade,external_access_slope,selection_margin,platform_full_rollup_capture_threshold
0.82500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.35972605,1.47975000,0.24806250,-0.78750000,0.34881070,0.29861984
0.83750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.34988230,1.48762500,0.23034375,-0.78750000,0.34421695,0.29703905
0.85000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.34003855,1.49550000,0.21262500,-0.78750000,0.33962320,0.29547490
0.86250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.33019480,1.50337500,0.19490625,-0.78750000,0.33019480,0.29392714
0.87500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.32035105,1.51125000,0.17718750,-0.78750000,0.32035105,0.29239551
0.88750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.31050730,1.51912500,0.15946875,-0.78750000,0.31050730,0.29087976
0.90000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.30066355,1.52700000,0.14175000,-0.78750000,0.30066355,0.28937964
0.91250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.29081980,1.53487500,0.12403125,-0.78750000,0.29081980,0.28789492
0.92500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.28097605,1.54275000,0.10631250,-0.78750000,0.28097605,0.28642535
0.93750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.27113230,1.55062500,0.08859375,-0.78750000,0.27113230,0.28497071
0.95000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.26128855,1.55850000,0.07087500,-0.78750000,0.26128855,0.28353077
0.96250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.25144480,1.56637500,0.05315625,-0.78750000,0.25144480,0.28210531
0.97500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.24160105,1.57425000,0.03543750,-0.78750000,0.24160105,0.28069411
0.98750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.23175730,1.58212500,0.01771875,-0.78750000,0.23175730,0.27929696
1.00000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.22191355,1.59000000,0.00000000,-0.78750000,0.22191355,0.27791365
0.00000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.97941355,0.93000000,1.41750000,-0.80718750,0.64699820,0.46029449
0.01250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.96932370,0.93762891,1.39978125,-0.80718750,0.64236344,0.45654936
0.02500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.95923386,0.94525781,1.38206250,-0.80718750,0.63772867,0.45286468
0.03750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.94914402,0.95288672,1.36434375,-0.80718750,0.63309391,0.44923900
0.05000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.93905417,0.96051562,1.34662500,-0.80718750,0.62845914,0.44567091
0.06250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.92896433,0.96814453,1.32890625,-0.80718750,0.62382438,0.44215906
0.07500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.91887449,0.97577344,1.31118750,-0.80718750,0.61918961,0.43870212
0.08750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.90878464,0.98340234,1.29346875,-0.80718750,0.61455485,0.43529882
0.10000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.89869480,0.99103125,1.27575000,-0.80718750,0.60992008,0.43194791
0.11250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.88860495,0.99866016,1.25803125,-0.80718750,0.60528531,0.42864820
0.12500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.87851511,1.00628906,1.24031250,-0.80718750,0.60065055,0.42539852
0.13750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.86842527,1.01391797,1.22259375,-0.80718750,0.59601578,0.42219774
0.15000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.85833542,1.02154688,1.20487500,-0.80718750,0.59138102,0.41904477
0.16250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.84824558,1.02917578,1.18715625,-0.80718750,0.58674625,0.41593854
0.17500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.83815574,1.03680469,1.16943750,-0.80718750,0.58211149,0.41287803
0.18750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.82806589,1.04443359,1.15171875,-0.80718750,0.57747672,0.40986222
0.20000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.81797605,1.05206250,1.13400000,-0.80718750,0.57284195,0.40689016
0.21250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.80788620,1.05969141,1.11628125,-0.80718750,0.56820719,0.40396088
0.22500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.79779636,1.06732031,1.09856250,-0.80718750,0.56357242,0.40107348
0.23750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.78770652,1.07494922,1.08084375,-0.80718750,0.55893766,0.39822707
0.25000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.77761667,1.08257812,1.06312500,-0.80718750,0.55430289,0.39542077
0.26250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.76752683,1.09020703,1.04540625,-0.80718750,0.54966813,0.39265375
0.27500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.75743699,1.09783594,1.02768750,-0.80718750,0.54503336,0.38992518
0.28750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.74734714,1.10546484,1.00996875,-0.80718750,0.54039860,0.38723427
0.30000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.73725730,1.11309375,0.99225000,-0.80718750,0.53576383,0.38458025
0.31250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.72716745,1.12072266,0.97453125,-0.80718750,0.53112906,0.38196236
0.32500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.71707761,1.12835156,0.95681250,-0.80718750,0.52649430,0.37937988
0.33750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.70698777,1.13598047,0.93909375,-0.80718750,0.52185953,0.37683207
0.35000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.69689792,1.14360938,0.92137500,-0.80718750,0.51722477,0.37431826
0.36250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.68680808,1.15123828,0.90365625,-0.80718750,0.51259000,0.37183777
0.37500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.67671824,1.15886719,0.88593750,-0.80718750,0.50795524,0.36938993
0.38750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.66662839,1.16649609,0.86821875,-0.80718750,0.50332047,0.36697412
0.40000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.65653855,1.17412500,0.85050000,-0.80718750,0.49868570,0.36458969
0.41250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.64644870,1.18175391,0.83278125,-0.80718750,0.49405094,0.36223606
0.42500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.63635886,1.18938281,0.81506250,-0.80718750,0.48941617,0.35991261
0.43750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.62626902,1.19701172,0.79734375,-0.80718750,0.48478141,0.35761878
0.45000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.61617917,1.20464063,0.77962500,-0.80718750,0.48014664,0.35535401
0.46250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.60608933,1.21226953,0.76190625,-0.80718750,0.47551188,0.35311774
0.47500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.59599949,1.21989844,0.74418750,-0.80718750,0.47087711,0.35090944
0.48750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.58590964,1.22752734,0.72646875,-0.80718750,0.46624235,0.34872859
0.50000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.57581980,1.23515625,0.70875000,-0.80718750,0.46160758,0.34657467
0.51250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.56572995,1.24278516,0.69103125,-0.80718750,0.45697281,0.34444721
0.52500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.55564011,1.25041406,0.67331250,-0.80718750,0.45233805,0.34234570
0.53750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.54555027,1.25804297,0.65559375,-0.80718750,0.44770328,0.34026968
0.55000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.53546042,1.26567188,0.63787500,-0.80718750,0.44306852,0.33821868
0.56250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.52537058,1.27330078,0.62015625,-0.80718750,0.43843375,0.33619227
0.57500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.51528074,1.28092969,0.60243750,-0.80718750,0.43379899,0.33418999
0.58750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.50519089,1.28855859,0.58471875,-0.80718750,0.42916422,0.33221142
0.60000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.49510105,1.29618750,0.56700000,-0.80718750,0.42452945,0.33025614
0.61250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.48501120,1.30381641,0.54928125,-0.80718750,0.41989469,0.32832374
0.62500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.47492136,1.31144531,0.53156250,-0.80718750,0.41525992,0.32641382
0.63750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.46483152,1.31907422,0.51384375,-0.80718750,0.41062516,0.32452600
0.65000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.45474167,1.32670312,0.49612500,-0.80718750,0.40599039,0.32265988
0.66250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.44465183,1.33433203,0.47840625,-0.80718750,0.40135563,0.32081511
0.67500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.43456199,1.34196094,0.46068750,-0.80718750,0.39672086,0.31899131
0.68750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.42447214,1.34958984,0.44296875,-0.80718750,0.39208610,0.31718813
0.70000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.41438230,1.35721875,0.42525000,-0.80718750,0.38745133,0.31540522
0.71250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.40429245,1.36484766,0.40753125,-0.80718750,0.38281656,0.31364224
0.72500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.39420261,1.37247656,0.38981250,-0.80718750,0.37818180,0.31189886
0.73750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.38411277,1.38010547,0.37209375,-0.80718750,0.37354703,0.31017475
0.75000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.37402292,1.38773437,0.35437500,-0.80718750,0.36891227,0.30846961
0.76250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.36393308,1.39536328,0.33665625,-0.80718750,0.36393308,0.30678310
0.77500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.35384324,1.40299219,0.31893750,-0.80718750,0.35384324,0.30511494
0.78750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.34375339,1.41062109,0.30121875,-0.80718750,0.34375339,0.30346482
0.80000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.33366355,1.41825000,0.28350000,-0.80718750,0.33366355,0.30183245
0.81250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.32357370,1.42587891,0.26578125,-0.80718750,0.32357370,0.30021755
0.82500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.31348386,1.43350781,0.24806250,-0.80718750,0.31348386,0.29861984
0.83750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.30339402,1.44113672,0.23034375,-0.80718750,0.30339402,0.29703905
0.85000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.29330417,1.44876563,0.21262500,-0.80718750,0.29330417,0.29547490
0.86250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.28321433,1.45639453,0.19490625,-0.80718750,0.28321433,0.29392714
0.87500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.27312449,1.46402344,0.17718750,-0.80718750,0.27312449,0.29239551
0.88750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.26303464,1.47165234,0.15946875,-0.80718750,0.26303464,0.29087976
0.90000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.25294480,1.47928125,0.14175000,-0.80718750,0.25294480,0.28937964
0.91250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.24285495,1.48691016,0.12403125,-0.80718750,0.24285495,0.28789492
0.92500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.23276511,1.49453906,0.10631250,-0.80718750,0.23276511,0.28642535
0.93750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.22267527,1.50216797,0.08859375,-0.80718750,0.22267527,0.28497071
0.95000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.21258542,1.50979687,0.07087500,-0.80718750,0.21258542,0.28353077
0.96250000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.20249558,1.51742578,0.05315625,-0.80718750,0.20249558,0.28210531
0.97500000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.19240574,1.52505469,0.03543750,-0.80718750,0.19240574,0.28069411
0.98750000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.18231589,1.53268359,0.01771875,-0.80718750,0.18231589,0.27929696
1.00000000,0.25625000,1.52564103,5.00000000,full_network_rollup,6,0.17222605,1.54031250,0.00000000,-0.80718750,0.17222605,0.27791365
0.00000000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.94941355,0.90000000,1.41750000,-0.82687500,0.64199820,0.46029449
0.01250000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.93907761,0.90738281,1.39978125,-0.82687500,0.63732242,0.45654936
0.02500000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.92874167,0.91476563,1.38206250,-0.82687500,0.63264664,0.45286468
0.03750000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.91840574,0.92214844,1.36434375,-0.82687500,0.62797086,0.44923900
0.05000000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.90806980,0.92953125,1.34662500,-0.82687500,0.62329508,0.44567091
0.06250000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.89773386,0.93691406,1.32890625,-0.82687500,0.61861930,0.44215906
0.07500000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.88739792,0.94429688,1.31118750,-0.82687500,0.61394352,0.43870212
0.08750000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.87706199,0.95167969,1.29346875,-0.82687500,0.60926774,0.43529882
0.10000000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.86672605,0.95906250,1.27575000,-0.82687500,0.60459195,0.43194791
0.11250000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.85639011,0.96644531,1.25803125,-0.82687500,0.59991617,0.42864820
0.12500000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.84605417,0.97382813,1.24031250,-0.82687500,0.59524039,0.42539852
0.13750000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.83571824,0.98121094,1.22259375,-0.82687500,0.59056461,0.42219774
0.15000000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.82538230,0.98859375,1.20487500,-0.82687500,0.58588883,0.41904477
0.16250000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.81504636,0.99597656,1.18715625,-0.82687500,0.58121305,0.41593854
0.17500000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.80471042,1.00335938,1.16943750,-0.82687500,0.57653727,0.41287803
0.18750000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.79437449,1.01074219,1.15171875,-0.82687500,0.57186149,0.40986222
0.20000000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.78403855,1.01812500,1.13400000,-0.82687500,0.56718570,0.40689016
0.21250000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.77370261,1.02550781,1.11628125,-0.82687500,0.56250992,0.40396088
0.22500000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.76336667,1.03289063,1.09856250,-0.82687500,0.55783414,0.40107348
0.23750000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.75303074,1.04027344,1.08084375,-0.82687500,0.55315836,0.39822707
0.25000000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.74269480,1.04765625,1.06312500,-0.82687500,0.54848258,0.39542077
0.26250000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.73235886,1.05503906,1.04540625,-0.82687500,0.54380680,0.39265375
0.27500000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.72202292,1.06242188,1.02768750,-0.82687500,0.53913102,0.38992518
0.28750000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.71168699,1.06980469,1.00996875,-0.82687500,0.53445524,0.38723427
0.30000000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.70135105,1.07718750,0.99225000,-0.82687500,0.52977945,0.38458025
0.31250000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.69101511,1.08457031,0.97453125,-0.82687500,0.52510367,0.38196236
0.32500000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.68067917,1.09195313,0.95681250,-0.82687500,0.52042789,0.37937988
0.33750000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.67034324,1.09933594,0.93909375,-0.82687500,0.51575211,0.37683207
0.35000000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.66000730,1.10671875,0.92137500,-0.82687500,0.51107633,0.37431826
0.36250000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.64967136,1.11410156,0.90365625,-0.82687500,0.50640055,0.37183777
0.37500000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.63933542,1.12148438,0.88593750,-0.82687500,0.50172477,0.36938993
0.38750000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.62899949,1.12886719,0.86821875,-0.82687500,0.49704899,0.36697412
0.40000000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.61866355,1.13625000,0.85050000,-0.82687500,0.49237320,0.36458969
0.41250000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.60832761,1.14363281,0.83278125,-0.82687500,0.48769742,0.36223606
0.42500000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.59799167,1.15101563,0.81506250,-0.82687500,0.48302164,0.35991261
0.43750000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.58765574,1.15839844,0.79734375,-0.82687500,0.47834586,0.35761878
0.45000000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.57731980,1.16578125,0.77962500,-0.82687500,0.47367008,0.35535401
0.46250000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.56698386,1.17316406,0.76190625,-0.82687500,0.46899430,0.35311774
0.47500000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.55664792,1.18054688,0.74418750,-0.82687500,0.46431852,0.35090944
0.48750000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.54631199,1.18792969,0.72646875,-0.82687500,0.45964274,0.34872859
0.50000000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.53597605,1.19531250,0.70875000,-0.82687500,0.45496695,0.34657467
0.51250000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.52564011,1.20269531,0.69103125,-0.82687500,0.45029117,0.34444721
0.52500000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.51530417,1.21007813,0.67331250,-0.82687500,0.44561539,0.34234570
0.53750000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.50496824,1.21746094,0.65559375,-0.82687500,0.44093961,0.34026968
0.55000000,0.26250000,1.55263158,5.00000000,full_network_rollup,6,0.49463230,1.22484375,0.63787500,-0.82687500,0.43626383,0.33821868
