organization_cost_scale,cross_node_learning,integration_threshold,conditional_target_size,continuous_target_size
0.09112500,0.52500000,0.74923578,3,3.18493123
0.09250000,0.52500000,0.75563715,3,3.16269431
0.09387500,0.52500000,0.76203851,3,3.14094103
0.09525000,0.52500000,0.76843987,3,3.11965407
0.09662500,0.52500000,0.77484124,3,3.09881698
0.09800000,0.52500000,0.78124260,3,3.07841411
0.09937500,0.52500000,0.78764396,3,3.05843057
0.10075000,0.52500000,0.79404532,3,3.03885216
0.10212500,0.52500000,0.80044669,3,3.01966536
0.10350000,0.52500000,0.80684805,3,3.00085726
0.10487500,0.52500000,0.81324941,3,2.98241556
0.10625000,0.52500000,0.81965078,3,2.96432848
0.10762500,0.52500000,0.82605214,3,2.94658479
0.10900000,0.52500000,0.83245350,3,2.92917374
0.11037500,0.52500000,0.83885487,3,2.91208505
0.11175000,0.52500000,0.84525623,3,2.89530888
0.11312500,0.52500000,0.85165759,3,2.87883581
0.11450000,0.52500000,0.85805895,3,2.86265679
0.11587500,0.52500000,0.86446032,3,2.84676318
0.11725000,0.52500000,0.87086168,3,2.83114666
0.11862500,0.52500000,0.87726304,3,2.81579925
0.12000000,0.52500000,0.88366441,3,2.80071332
0.01000000,0.53750000,0.02507356,9,8.96729897
0.01137500,0.53750000,0.05451765,8,8.45117752
0.01275000,0.53750000,0.07978901,8,8.01777964
0.01412500,0.53750000,0.10506037,8,7.64694843
0.01550000,0.53750000,0.12808856,7,7.32482490
0.01687500,0.53750000,0.14905091,7,7.04151828
0.01825000,0.53750000,0.17001326,7,6.78975148
0.01962500,0.53750000,0.19097561,7,6.56403292
0.02100000,0.53750000,0.20939563,6,6.36012854
0.02237500,0.53750000,0.22628892,6,6.17471326
0.02375000,0.53750000,0.24318222,6,6.00513388
0.02512500,0.53750000,0.26007552,6,5.84924356
0.02650000,0.53750000,0.27696882,6,5.70528363
0.02787500,0.53750000,0.29386212,6,5.57179758
0.02925000,0.53750000,0.30965939,5,5.44756721
0.03062500,0.53750000,0.32274701,5,5.33156462
0.03200000,0.53750000,0.33583463,5,5.22291554
0.03337500,0.53750000,0.34892225,5,5.12087091
0.03475000,0.53750000,0.36200987,5,5.02478469
0.03612500,0.53750000,0.37509749,5,4.93409627
0.03750000,0.53750000,0.38818511,5,4.84831646
0.03887500,0.53750000,0.40127273,5,4.76701616
0.04025000,0.53750000,0.41436036,5,4.68981718
0.04162500,0.53750000,0.42744798,5,4.61638468
0.04300000,0.53750000,0.44053560,5,4.54642102
0.04437500,0.53750000,0.45362322,5,4.47966055
0.04575000,0.53750000,0.46326436,4,4.41586535
0.04712500,0.53750000,0.47284042,4,4.35482157
0.04850000,0.53750000,0.48241648,4,4.29633641
0.04987500,0.53750000,0.49199253,4,4.24023552
0.05125000,0.53750000,0.50156859,4,4.18636077
0.05262500,0.53750000,0.51114464,4,4.13456837
0.05400000,0.53750000,0.52072070,4,4.08472723
0.05537500,0.53750000,0.53029676,4,4.03671756
0.05675000,0.53750000,0.53987281,4,3.99042963
0.05812500,0.53750000,0.54944887,4,3.94576273
0.05950000,0.53750000,0.55902493,4,3.90262421
0.06087500,0.53750000,0.56860098,4,3.86092870
0.06225000,0.53750000,0.57817704,4,3.82059733
0.06362500,0.53750000,0.58775309,4,3.78155720
0.06500000,0.53750000,0.59732915,4,3.74374073
0.06637500,0.53750000,0.60690521,4,3.70708519
0.06775000,0.53750000,0.61648126,4,3.67153228
0.06912500,0.53750000,0.62605732,4,3.63702773
0.07050000,0.53750000,0.63563337,4,3.60352092
0.07187500,0.53750000,0.64520943,4,3.57096463
0.07325000,0.53750000,0.65478549,4,3.53931467
0.07462500,0.53750000,0.66436154,4,3.50852970
0.07600000,0.53750000,0.67393760,4,3.47857098
0.07737500,0.53750000,0.68105549,3,3.44940214
0.07875000,0.53750000,0.68745685,3,3.42098904
0.08012500,0.53750000,0.69385821,3,3.39329955
0.08150000,0.53750000,0.70025958,3,3.36630344
0.08287500,0.53750000,0.70666094,3,3.33997220
0.08425000,0.53750000,0.71306230,3,3.31427896
0.08562500,0.53750000,0.71946367,3,3.28919833
0.08700000,0.53750000,0.72586503,3,3.26470631
0.08837500,0.53750000,0.73226639,3,3.24078022
0.08975000,0.53750000,0.73866775,3,3.21739856
0.09112500,0.53750000,0.74506912,3,3.19454098
0.09250000,0.53750000,0.75147048,3,3.17218816
0.09387500,0.53750000,0.75787184,3,3.15032177
0.09525000,0.53750000,0.76427321,3,3.12892441
0.09662500,0.53750000,0.77067457,3,3.10797952
0.09800000,0.53750000,0.77707593,3,3.08747136
0.09937500,0.53750000,0.78347730,3,3.06738495
0.10075000,0.53750000,0.78987866,3,3.04770601
0.10212500,0.53750000,0.79628002,3,3.02842093
0.10350000,0.53750000,0.80268138,3,3.00951674
0.10487500,0.53750000,0.80908275,3,2.99098104
0.10625000,0.53750000,0.81548411,3,2.97280200
0.10762500,0.53750000,0.82188547,3,2.95496831
0.10900000,0.53750000,0.82828684,3,2.93746917
0.11037500,0.53750000,0.83468820,3,2.92029424
0.11175000,0.53750000,0.84108956,3,2.90343360
0.11312500,0.53750000,0.84749092,3,2.88687779
0.11450000,0.53750000,0.85389229,3,2.87061771
0.11587500,0.53750000,0.86029365,3,2.85464466
0.11725000,0.53750000,0.86669501,3,2.83895027
0.11862500,0.53750000,0.87309638,3,2.82352652
0.12000000,0.53750000,0.87949774,3,2.80836573
0.01000000,0.55000000,0.01674022,9,9.00995776
0.01137500,0.55000000,0.04654200,9,8.49082195
0.01275000,0.55000000,0.07183446,8,8.05489212
0.01412500,0.55000000,0.09710583,8,7.68189454
0.01550000,0.55000000,0.12058856,7,7.35788973
0.01687500,0.55000000,0.14155091,7,7.07292936
0.01825000,0.55000000,0.16251326,7,6.81969398
0.01962500,0.55000000,0.18347561,7,6.59265994
0.02100000,0.55000000,0.20245118,6,6.38756845
0.02237500,0.55000000,0.21934448,6,6.20107499
0.02375000,0.55000000,0.23623778,6,6.03051081
0.02512500,0.55000000,0.25313108,6,5.87371646
0.02650000,0.55000000,0.27002437,6,5.72892296
0.02787500,0.55000000,0.28691767,6,5.59466524
0.02925000,0.55000000,0.30340939,5,5.46971792
0.03062500,0.55000000,0.31649701,5,5.35304705
0.03200000,0.55000000,0.32958463,5,5.24377321
0.03337500,0.55000000,0.34267225,5,5.14114291
0.03475000,0.55000000,0.35575987,5,5.04450629
0.03612500,0.55000000,0.36884749,5,4.95329944
0.03750000,0.55000000,0.38193511,5,4.86703027
0.03887500,0.55000000,0.39502273,5,4.78526714
0.04025000,0.55000000,0.40811036,5,4.70762962
0.04162500,0.55000000,0.42119798,5,4.63378088
0.04300000,0.55000000,0.43428560,5,4.56342152
0.04437500,0.55000000,0.44737322,5,4.49628431
0.04575000,0.55000000,0.45790722,4,4.43212992
0.04712500,0.55000000,0.46748328,4,4.37074322
0.04850000,0.55000000,0.47705933,4,4.31193028
0.04987500,0.55000000,0.48663539,4,4.25551570
0.05125000,0.55000000,0.49621145,4,4.20134042
0.05262500,0.55000000,0.50578750,4,4.14925979
0.05400000,0.55000000,0.51536356,4,4.09914194
0.05537500,0.55000000,0.52493961,4,4.05086637
0.05675000,0.55000000,0.53451567,4,4.00432269
0.05812500,0.55000000,0.54409173,4,3.95940959
0.05950000,0.55000000,0.55366778,4,3.91603388
0.06087500,0.55000000,0.56324384,4,3.87410966
0.06225000,0.55000000,0.57281989,4,3.83355762
0.06362500,0.55000000,0.58239595,4,3.79430440
0.06500000,0.55000000,0.59197201,4,3.75628202
0.06637500,0.55000000,0.60154806,4,3.71942739
0.06775000,0.55000000,0.61112412,4,3.68368186
0.06912500,0.55000000,0.62070018,4,3.64899082
0.07050000,0.55000000,0.63027623,4,3.61530338
0.07187500,0.55000000,0.63985229,4,3.58257199
0.07325000,0.55000000,0.64942834,4,3.55075225
0.07462500,0.55000000,0.65900440,4,3.51980254
0.07600000,0.55000000,0.66858046,4,3.48968390
0.07737500,0.55000000,0.67688882,3,3.46035975
0.07875000,0.55000000,0.68329018,3,3.43179573
0.08012500,0.55000000,0.68969155,3,3.40395954
0.08150000,0.55000000,0.69609291,3,3.37682075
0.08287500,0.55000000,0.70249427,3,3.35035069
0.08425000,0.55000000,0.70889564,3,3.32452232
0.08562500,0.55000000,0.71529700,3,3.29931012
0.08700000,0.55000000,0.72169836,3,3.27468993
0.08837500,0.55000000,0.72809972,3,3.25063894
0.08975000,0.55000000,0.73450109,3,3.22713553
0.09112500,0.55000000,0.74090245,3,3.20415922
0.09250000,0.55000000,0.74730381,3,3.18169057
0.09387500,0.55000000,0.75370518,3,3.15971116
0.09525000,0.55000000,0.76010654,3,3.13820346
0.09662500,0.55000000,0.76650790,3,3.11715084
0.09800000,0.55000000,0.77290927,3,3.09653745
0.09937500,0.55000000,0.77931063,3,3.07634823
0.10075000,0.55000000,0.78571199,3,3.05656880
0.10212500,0.55000000,0.79211335,3,3.03718549
0.10350000,0.55000000,0.79851472,3,3.01818523
0.10487500,0.55000000,0.80491608,3,2.99955557
0.10625000,0.55000000,0.81131744,3,2.98128460
0.10762500,0.55000000,0.81771881,3,2.96336095
0.10900000,0.55000000,0.82412017,3,2.94577374
0.11037500,0.55000000,0.83052153,3,2.92851258
0.11175000,0.55000000,0.83692290,3,2.91156750
0.11312500,0.55000000,0.84332426,3,2.89492897
0.11450000,0.55000000,0.84972562,3,2.87858784
0.11587500,0.55000000,0.85612698,3,2.86253535
0.11725000,0.55000000,0.86252835,3,2.84676310
0.11862500,0.55000000,0.86892971,3,2.83126301
0.12000000,0.55000000,0.87533107,3,2.81602736
0.01000000,0.56250000,0.00840689,9,9.05248041
0.01137500,0.56250000,0.03820867,9,8.53034900
0.01275000,0.56250000,0.06387992,8,8.09190253
0.01412500,0.56250000,0.08915128,8,7.71675126
0.01550000,0.56250000,0.11308856,7,7.39087584
0.01687500,0.56250000,0.13405091,7,7.10427084
0.01825000,0.56250000,0.15501326,7,6.84957470
0.01962500,0.56250000,0.17597561,7,6.62123200
0.02100000,0.56250000,0.19550674,6,6.41495937
0.02237500,0.56250000,0.21240003,6,6.22739298
0.02375000,0.56250000,0.22929333,6,6.05584864
0.02512500,0.56250000,0.24618663,6,5.89815441
0.02650000,0.56250000,0.26307993,6,5.75253106
0.02787500,0.56250000,0.27997323,6,5.61750498
0.02925000,0.56250000,0.29686653,6,5.49184371
0.03062500,0.56250000,0.31024701,5,5.37450728
0.03200000,0.56250000,0.32333463,5,5.26461113
0.03337500,0.56250000,0.33642225,5,5.16139739
0.03475000,0.56250000,0.34950987,5,5.06421242
0.03612500,0.56250000,0.36259749,5,4.97248900
0.03750000,0.56250000,0.37568511,5,4.88573218
0.03887500,0.56250000,0.38877273,5,4.80350778
0.04025000,0.56250000,0.40186036,5,4.72543314
0.04162500,0.56250000,0.41494798,5,4.65116949
0.04300000,0.56250000,0.42803560,5,4.58041564
0.04437500,0.56250000,0.44112322,5,4.51290281
0.04575000,0.56250000,0.45255008,4,4.44839026
0.04712500,0.56250000,0.46212613,4,4.38666161
0.04850000,0.56250000,0.47170219,4,4.32752178
0.04987500,0.56250000,0.48127825,4,4.27079434
0.05125000,0.56250000,0.49085430,4,4.21631929
0.05262500,0.56250000,0.50043036,4,4.16395114
0.05400000,0.56250000,0.51000641,4,4.11355723
0.05537500,0.56250000,0.51958247,4,4.06501637
0.05675000,0.56250000,0.52915853,4,4.01821751
0.05812500,0.56250000,0.53873458,4,3.97305875
0.05950000,0.56250000,0.54831064,4,3.92944633
0.06087500,0.56250000,0.55788670,4,3.88729387
0.06225000,0.56250000,0.56746275,4,3.84652158
0.06362500,0.56250000,0.57703881,4,3.80705567
0.06500000,0.56250000,0.58661486,4,3.76882776
0.06637500,0.56250000,0.59619092,4,3.73177439
0.06775000,0.56250000,0.60576698,4,3.69583656
0.06912500,0.56250000,0.61534303,4,3.66095934
0.07050000,0.56250000,0.62491909,4,3.62709154
0.07187500,0.56250000,0.63449515,4,3.59418534
0.07325000,0.56250000,0.64407120,4,3.56219605
0.07462500,0.56250000,0.65364726,4,3.53108184
0.07600000,0.56250000,0.66322331,4,3.50080349
0.07737500,0.56250000,0.67272215,3,3.47132423
0.07875000,0.56250000,0.67912352,3,3.44260948
0.08012500,0.56250000,0.68552488,3,3.41462675
0.08150000,0.56250000,0.69192624,3,3.38734544
0.08287500,0.56250000,0.69832761,3,3.36073671
0.08425000,0.56250000,0.70472897,3,3.33477337
0.08562500,0.56250000,0.71113033,3,3.30942971
0.08700000,0.56250000,0.71753169,3,3.28468148
0.08837500,0.56250000,0.72393306,3,3.26050571
0.08975000,0.56250000,0.73033442,3,3.23688065
0.09112500,0.56250000,0.73673578,3,3.21378569
0.09250000,0.56250000,0.74313715,3,3.19120131
0.09387500,0.56250000,0.74953851,3,3.16910895
0.09525000,0.56250000,0.75593987,3,3.14749100
0.09662500,0.56250000,0.76234124,3,3.12633071
0.09800000,0.56250000,0.76874260,3,3.10561216
0.09937500,0.56250000,0.77514396,3,3.08532018
0.10075000,0.56250000,0.78154532,3,3.06544032
0.10212500,0.56250000,0.78794669,3,3.04595882
0.10350000,0.56250000,0.79434805,3,3.02686255
0.10487500,0.56250000,0.80074941,3,3.00813896
0.10625000,0.56250000,0.80715078,3,2.98977610
0.10762500,0.56250000,0.81355214,3,2.97176251
0.10900000,0.56250000,0.81995350,3,2.95408727
0.11037500,0.56250000,0.82635487,3,2.93673990
0.11175000,0.56250000,0.83275623,3,2.91971040
0.11312500,0.56250000,0.83915759,3,2.90298916
0.11450000,0.56250000,0.84555895,3,2.88656699
0.11587500,0.56250000,0.85196032,3,2.87043508
0.11725000,0.56250000,0.85836168,3,2.85458498
0.11862500,0.56250000,0.86476304,3,2.83900857
0.12000000,0.56250000,0.87116441,3,2.82369806
0.01000000,0.57500000,0.00007356,9,9.09486706
0.01137500,0.57500000,0.02987534,9,8.56975862
0.01275000,0.57500000,0.05592537,8,8.12881065
0.01412500,0.57500000,0.08119674,8,7.75151827
0.01550000,0.57500000,0.10558856,7,7.42378284
0.01687500,0.57500000,0.12655091,7,7.13554225
0.01825000,0.57500000,0.14751326,7,6.87939317
0.01962500,0.57500000,0.16847561,7,6.64974858
0.02100000,0.57500000,0.18856229,6,6.44230075
0.02237500,0.57500000,0.20545559,6,6.25366666
0.02375000,0.57500000,0.22234889,6,6.08114680
0.02512500,0.57500000,0.23924219,6,5.92255683
0.02650000,0.57500000,0.25613548,6,5.77610731
0.02787500,0.57500000,0.27302878,6,5.64031622
0.02925000,0.57500000,0.28992208,6,5.51394400
0.03062500,0.57500000,0.30399701,5,5.39594472
0.03200000,0.57500000,0.31708463,5,5.28542872
0.03337500,0.57500000,0.33017225,5,5.18163379
0.03475000,0.57500000,0.34325987,5,5.08390251
0.03612500,0.57500000,0.35634749,5,4.99166439
0.03750000,0.57500000,0.36943511,5,4.90442162
0.03887500,0.57500000,0.38252273,5,4.82173752
0.04025000,0.57500000,0.39561036,5,4.74322722
0.04162500,0.57500000,0.40869798,5,4.66854998
0.04300000,0.57500000,0.42178560,5,4.59740287
0.04437500,0.57500000,0.43487322,5,4.52951556
0.04575000,0.57500000,0.44719293,4,4.46464590
0.04712500,0.57500000,0.45676899,4,4.40257626
0.04850000,0.57500000,0.46634505,4,4.34311044
0.04987500,0.57500000,0.47592110,4,4.28607097
0.05125000,0.57500000,0.48549716,4,4.23129692
0.05262500,0.57500000,0.49507322,4,4.17864197
0.05400000,0.57500000,0.50464927,4,4.12797268
0.05537500,0.57500000,0.51422533,4,4.07916714
0.05675000,0.57500000,0.52380138,4,4.03211368
0.05812500,0.57500000,0.53337744,4,3.98670979
0.05950000,0.57500000,0.54295350,4,3.94286118
0.06087500,0.57500000,0.55252955,4,3.90048094
0.06225000,0.57500000,0.56210561,4,3.85948884
0.06362500,0.57500000,0.57168167,4,3.81981065
0.06500000,0.57500000,0.58125772,4,3.78137759
0.06637500,0.57500000,0.59083378,4,3.74412583
0.06775000,0.57500000,0.60040983,4,3.70799603
0.06912500,0.57500000,0.60998589,4,3.67293295
0.07050000,0.57500000,0.61956195,4,3.63888508
0.07187500,0.57500000,0.62913800,4,3.60580433
0.07325000,0.57500000,0.63871406,4,3.57364575
0.07462500,0.57500000,0.64829011,4,3.54236727
0.07600000,0.57500000,0.65786617,4,3.51192944
0.07737500,0.57500000,0.66744223,4,3.48229527
0.07875000,0.57500000,0.67495685,3,3.45342998
0.08012500,0.57500000,0.68135821,3,3.42530090
0.08150000,0.57500000,0.68775958,3,3.39787724
0.08287500,0.57500000,0.69416094,3,3.37113000
0.08425000,0.57500000,0.70056230,3,3.34503181
0.08562500,0.57500000,0.70696367,3,3.31955685
0.08700000,0.57500000,0.71336503,3,3.29468070
0.08837500,0.57500000,0.71976639,3,3.27038026
0.08975000,0.57500000,0.72616775,3,3.24663365
0.09112500,0.57500000,0.73256912,3,3.22342016
0.09250000,0.57500000,0.73897048,3,3.20072014
0.09387500,0.57500000,0.74537184,3,3.17851492
0.09525000,0.57500000,0.75177321,3,3.15678679
0.09662500,0.57500000,0.75817457,3,3.13551891
0.09800000,0.57500000,0.76457593,3,3.11469526
0.09937500,0.57500000,0.77097730,3,3.09430058
0.10075000,0.57500000,0.77737866,3,3.07432035
0.10212500,0.57500000,0.78378002,3,3.05474072
0.10350000,0.57500000,0.79018138,3,3.03554848
0.10487500,0.57500000,0.79658275,3,3.01673102
0.10625000,0.57500000,0.80298411,3,2.99827630
0.10762500,0.57500000,0.80938547,3,2.98017281
0.10900000,0.57500000,0.81578684,3,2.96240956
0.11037500,0.57500000,0.82218820,3,2.94497602
0.11175000,0.57500000,0.82858956,3,2.92786211
0.11312500,0.57500000,0.83499092,3,2.91105819
0.11450000,0.57500000,0.84139229,3,2.89455500
0.11587500,0.57500000,0.84779365,3,2.87834369
0.11725000,0.57500000,0.85419501,3,2.86241575
0.11862500,0.57500000,0.86059638,3,2.84676302
0.12000000,0.57500000,0.86699774,3,2.83137766
0.01000000,0.58750000,-0.00825978,9,9.13711787
0.01137500,0.58750000,0.02154200,9,8.60905079
0.01275000,0.58750000,0.04797083,8,8.16561631
0.01412500,0.58750000,0.07324219,8,7.78619529
0.01550000,0.58750000,0.09808856,7,7.45661038
0.01687500,0.58750000,0.11905091,7,7.16674318
0.01825000,0.58750000,0.14001326,7,6.90914889
0.01962500,0.58750000,0.16097561,7,6.67820916
0.02100000,0.58750000,0.18161785,6,6.46959204
0.02237500,0.58750000,0.19851115,6,6.27989547
0.02375000,0.58750000,0.21540444,6,6.10640473
0.02512500,0.58750000,0.23229774,6,5.94692314
0.02650000,0.58750000,0.24919104,6,5.79965116
0.02787500,0.58750000,0.26608434,6,5.66309838
0.02925000,0.58750000,0.28297764,6,5.53601821
0.03062500,0.58750000,0.29774701,5,5.41735879
0.03200000,0.58750000,0.31083463,5,5.30622542
0.03337500,0.58750000,0.32392225,5,5.20185155
0.03475000,0.58750000,0.33700987,5,5.10357600
0.03612500,0.58750000,0.35009749,5,5.01082506
0.03750000,0.58750000,0.36318511,5,4.92309806
0.03887500,0.58750000,0.37627273,5,4.83995585
0.04025000,0.58750000,0.38936036,5,4.76101134
0.04162500,0.58750000,0.40244798,5,4.68592184
0.04300000,0.58750000,0.41553560,5,4.61438271
0.04437500,0.58750000,0.42862322,5,4.54612205
0.04575000,0.58750000,0.44171084,5,4.48089634
0.04712500,0.58750000,0.45141185,4,4.41848670
0.04850000,0.58750000,0.46098790,4,4.35869578
0.04987500,0.58750000,0.47056396,4,4.30134513
0.05125000,0.58750000,0.48014002,4,4.24627287
0.05262500,0.58750000,0.48971607,4,4.19333184
0.05400000,0.58750000,0.49929213,4,4.14238785
0.05537500,0.58750000,0.50886819,4,4.09331827
0.05675000,0.58750000,0.51844424,4,4.04601080
0.05812500,0.58750000,0.52802030,4,4.00036233
0.05950000,0.58750000,0.53759635,4,3.95627803
0.06087500,0.58750000,0.54717241,4,3.91367049
0.06225000,0.58750000,0.55674847,4,3.87245903
0.06362500,0.58750000,0.56632452,4,3.83256897
0.06500000,0.58750000,0.57590058,4,3.79393116
0.06637500,0.58750000,0.58547663,4,3.75648137
0.06775000,0.58750000,0.59505269,4,3.72015995
0.06912500,0.58750000,0.60462875,4,3.68491131
0.07050000,0.58750000,0.61420480,4,3.65068367
0.07187500,0.58750000,0.62378086,4,3.61742865
0.07325000,0.58750000,0.63335692,4,3.58510104
0.07462500,0.58750000,0.64293297,4,3.55365853
0.07600000,0.58750000,0.65250903,4,3.52306145
0.07737500,0.58750000,0.66208508,4,3.49327258
0.07875000,0.58750000,0.67079018,3,3.46425696
0.08012500,0.58750000,0.67719155,3,3.43598170
0.08150000,0.58750000,0.68359291,3,3.40841587
0.08287500,0.58750000,0.68999427,3,3.38153027
0.08425000,0.58750000,0.69639564,3,3.35529740
0.08562500,0.58750000,0.70279700,3,3.32969128
0.08700000,0.58750000,0.70919836,3,3.30468733
0.08837500,0.58750000,0.71559972,3,3.28026234
0.08975000,0.58750000,0.72200109,3,3.25639431
0.09112500,0.58750000,0.72840245,3,3.23306239
0.09250000,0.58750000,0.73480381,3,3.21024682
0.09387500,0.58750000,0.74120518,3,3.18792884
0.09525000,0.58750000,0.74760654,3,3.16609062
0.09662500,0.58750000,0.75400790,3,3.14471523
0.09800000,0.58750000,0.76040927,3,3.12378655
0.09937500,0.58750000,0.76681063,3,3.10328924
0.10075000,0.58750000,0.77321199,3,3.08320870
0.10212500,0.58750000,0.77961335,3,3.06353099
0.10350000,0.58750000,0.78601472,3,3.04424283
0.10487500,0.58750000,0.79241608,3,3.02533154
0.10625000,0.58750000,0.79881744,3,3.00678500
0.10762500,0.58750000,0.80521881,3,2.98859166
0.10900000,0.58750000,0.81162017,3,2.97074043
0.11037500,0.58750000,0.81802153,3,2.95322075
0.11175000,0.58750000,0.82442290,3,2.93602247
0.11312500,0.58750000,0.83082426,3,2.91913588
